,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
LVS,0.09619145559489216,1.5269920185203838,0.13253844824606895,6738129.193548387
LEG,0.14469522833785228,2.296965540477978,0.18096158492389472,1035419.3548387097
LDOS,-0.07473102943286929,-1.1863183145953227,-0.0967188096146509,921939.0322580645
LEN,0.12714245133225646,2.0183238438257005,0.20481927710843367,2799755.6129032257
LLY,0.0916366083625502,1.454686060300378,0.12877023233590157,4403852.193548387
LNC,0.16640779311022452,2.6416418207564503,0.2567513899920572,1680768.064516129
LIN,0.07088010379257677,1.1251867652256256,0.06429309385679083,1794685.4516129033
LYV,0.15426302581525136,2.4488496167969527,0.2241355746890801,2403254.5483870967
LKQ,0.12995449837106954,2.0629637066639908,0.1546308724832214,1888211.7096774194
LMT,-0.0394275166237033,-0.6258924227951037,-0.033643762060575476,1901117.064516129
L,0.1735750232307889,2.7554180716855594,0.1655763591247463,890989.9354838709
LOW,0.07096755746874908,1.1265750492959674,0.06318496295842768,4111185.2580645164
LUMN,0.1162220120294296,1.8449672442085678,0.34,15095880.290322581
LYB,0.16519503305402342,2.622389851704245,0.20334793843388377,1615425.8709677418
MTB,0.14647787181481675,2.325264128376015,0.21766935101847462,849885.1612903225
MRO,0.23367545723105795,3.709482883996136,0.7395079594790158,27993928.612903226
MPC,0.2435929858937736,3.866918770767539,0.36544378698224844,6073520.516129033
MKTX,-0.029197370653424874,-0.463493890115626,-0.062027122194333435,281968.0967741936
MAR,0.13194668948710958,2.0945887602069155,0.16822644983123639,2518231.0967741935
MMC,0.023294594724883003,0.369790227204465,0.013544792113159008,1692272.7096774194
MLM,0.20537857538576226,3.26028381054875,0.28248799519807927,541854.4516129033
MAS,0.0552289468985768,0.8767323519937573,0.0469406392694064,2063977.4193548388
MA,0.1158740489627404,1.839443501769198,0.1358309605874421,4286484.612903226
MKC,-0.05870944665506546,-0.9319835727570965,-0.04816388798082164,1267303.3870967743
MXIM,0.027971226051142106,0.44402944798135957,0.023409433306292686,1942008.8064516129
MCD,0.026408144091090154,0.4192162911107064,0.014986502839057985,3175846.0967741935
MCK,0.10221869690029485,1.6226715080356147,0.08591402819505417,1017095.5161290322
MDT,0.04337445069965227,0.6885480588318686,0.03263991644181391,4322104.29032258
MRK,-0.0713125605367913,-1.1320518032135316,-0.05342942345924449,10843647.516129032
MET,0.25637786297522785,4.069872402567882,0.3008217993079584,5673978.193548387
MTD,-0.037666502368765536,-0.5979371881522736,-0.047687006161022116,126425.16129032258
MGM,0.18248870648628715,2.896918406643453,0.32217165149544863,9570968.516129032
MCHP,0.04163789424644572,0.6609810797550153,0.05022669311419668,2138229.129032258
MU,0.11633837857979053,1.8468145059276568,0.20355434039644565,18261510.19354839
MSFT,0.09945113946760863,1.578737895799758,0.089711857282959,29321164.548387095
MAA,0.215819600900599,3.4260299522171795,0.17759430144082874,682773.8387096775
MHK,0.26495311719947845,4.206000343207021,0.3904875503205608,519889.70967741933
TAP,0.03259012382902795,0.5173521770904483,0.030197697154029993,2408746.64516129
MDLZ,-0.006722569263824992,-0.10671747866092496,-0.00852915578764146,7445090.548387097
MNST,0.009699604896885254,0.15397645423645612,0.002257846014901816,2005079.0322580645
MCO,0.08339202541604158,1.3238073634609422,0.06478243628104845,784049.4193548387
MS,0.2439880896724639,3.873190848810398,0.3046129788897577,11122885.870967742
MOS,0.20591138136921677,3.2687418433243574,0.4746862829943747,5748171.548387097
MSI,0.09236324662807836,1.4662210851625228,0.0737963458906148,756124.3225806452
MSCI,-0.003786808382659546,-0.06011371945903125,-0.01575471698113209,493654.0967741936
MYL,,,,
NDAQ,0.1596084249430346,2.5337051972999287,0.1370099772173775,879732.9354838709
NOV,0.10234586404493842,1.6246902238736052,0.19277108433734932,5021613.258064516
NTAP,0.06838663895197858,1.0856042379989888,0.09225857940941753,2050228.677419355
NFLX,0.009652121710389582,0.15322268201890943,-0.007599368963792243,4625137.064516129
NWL,0.21795883649067774,3.4599892644199404,0.29800000000000004,3069038.64516129
NEM,0.04261123732471547,0.6764324221077023,0.03963414634146347,6555218.838709678
NWSA,0.32696003038209054,5.190329574294807,0.44057490326147036,3406575.0
NWS,0.28901585338911434,4.587984438136205,0.36792452830188677,828684.7096774194
NEE,0.014210996769602366,0.22559258000826074,0.005873715124816417,8437140.516129032
NLSN,0.22245037020946007,3.5312901517708952,0.3518329938900204,4389737.225806451
NKE,0.04175174894218913,0.6627884670182191,0.03450749695100081,5688575.0322580645
NI,0.004781770368141922,0.0759082513243278,-0.0030172413793103574,3247619.935483871
NBL,,,,
NSC,0.12792007414376358,2.030668223264053,0.1244125326370756,1137090.4838709678
NTRS,0.13860225734088083,2.2002426244568833,0.1435027003196296,911706.0
NOC,0.034039482452177576,0.5403600319548537,0.02251180864962657,1155826.3870967743
